time,sm_field_10cm,temp_field_10cm
2026-03-09 09:30:00,0.4262068,6.18
2026-03-09 09:35:00,0.42589648,6.1
2026-03-09 09:40:00,0.42609043,6.04
2026-03-09 09:45:00,0.42609043,6.0
2026-03-09 09:50:00,0.42636196,5.92
2026-03-09 09:55:00,0.4262068,5.9
2026-03-09 10:00:00,0.42628438,5.8
2026-03-09 10:05:00,0.42628438,5.76
2026-03-09 10:10:00,0.4262068,5.7
2026-03-09 10:15:00,0.42601285,5.64
2026-03-09 10:20:00,0.42593527,5.6
2026-03-09 10:25:00,0.42628438,5.52
2026-03-09 10:30:00,0.42636196,5.48
2026-03-09 10:35:00,0.42624559,5.4
2026-03-09 10:40:00,0.42655591,5.36
2026-03-09 10:45:00,0.42628438,5.3
2026-03-09 10:50:00,0.42609043,5.26
2026-03-09 10:55:00,0.42663349,5.2
2026-03-09 11:00:00,0.42636196,5.18
2026-03-09 11:05:00,0.42663349,5.1
2026-03-09 11:10:00,0.42663349,5.06
2026-03-09 11:15:00,0.42663349,5.0
2026-03-09 11:20:00,0.42663349,4.96
2026-03-09 11:25:00,0.42663349,4.9
2026-03-09 11:30:00,0.42643954,4.88
2026-03-09 11:35:00,0.42667228,4.8
2026-03-09 11:40:00,0.42671107,4.76
2026-03-09 11:45:00,0.42671107,4.7
2026-03-09 11:50:00,0.42671107,4.68
2026-03-09 11:55:00,0.42686623,4.6
2026-03-09 12:00:00,0.42682744,4.6
2026-03-09 12:05:00,0.42682744,4.52
2026-03-09 12:10:00,0.42682744,4.5
2026-03-09 12:15:00,0.42674986,4.44
2026-03-09 12:20:00,0.42674986,4.4
2026-03-09 12:25:00,0.42682744,4.36
2026-03-09 12:30:00,0.42690502,4.3
2026-03-09 12:35:00,0.4269826,4.3
2026-03-09 12:40:00,0.42690502,4.2
2026-03-09 12:45:00,0.42690502,4.2
2026-03-09 12:50:00,0.4269826,4.18
2026-03-09 12:55:00,0.42702139,4.1
2026-03-09 13:00:00,0.42690502,4.1
2026-03-09 13:05:00,0.42686623,4.02
2026-03-09 13:10:00,0.42694381,4.0
2026-03-09 13:15:00,0.4269826,4.0
2026-03-09 13:20:00,0.42702139,3.92
2026-03-09 13:25:00,0.4269826,3.9
2026-03-09 13:30:00,0.4269826,3.9
2026-03-09 13:35:00,0.42713776,3.82
2026-03-09 13:40:00,0.42702139,3.8
2026-03-09 13:45:00,0.42702139,3.8
2026-03-09 13:50:00,0.42709897,3.72
2026-03-09 13:55:00,0.42694381,3.7
2026-03-09 14:00:00,0.42706018,3.7
2026-03-09 14:05:00,0.42713776,3.68
2026-03-09 14:10:00,0.42721534,3.6
2026-03-09 14:15:00,0.42729292,3.6
2026-03-09 14:20:00,0.42713776,3.6
2026-03-09 14:25:00,0.4269826,3.56
2026-03-09 14:30:00,0.42713776,3.5
2026-03-09 14:35:00,0.42713776,3.5
2026-03-09 14:40:00,0.42717655,3.5
2026-03-09 14:45:00,0.42709897,3.42
2026-03-09 14:50:00,0.42709897,3.4
2026-03-09 14:55:00,0.42713776,3.4
2026-03-09 15:00:00,0.42709897,3.4
2026-03-09 15:05:00,0.42709897,3.4
2026-03-09 15:10:00,0.42709897,3.3
2026-03-09 15:15:00,0.42709897,3.3
2026-03-09 15:20:00,0.42721534,3.3
2026-03-09 15:25:00,0.42729292,3.3
2026-03-09 15:30:00,0.42706018,3.3
2026-03-09 15:35:00,0.42709897,3.22
2026-03-09 15:40:00,0.42713776,3.2
2026-03-09 15:45:00,0.42725413,3.2
2026-03-09 15:50:00,0.42706018,3.2
2026-03-09 15:55:00,0.42706018,3.2
2026-03-09 16:00:00,0.42713776,3.12
2026-03-09 16:05:00,0.42717655,3.1
2026-03-09 16:10:00,0.42717655,3.1
2026-03-09 16:15:00,0.42702139,3.1
2026-03-09 16:20:00,0.42706018,3.1
2026-03-09 16:25:00,0.42717655,3.1
2026-03-09 16:30:00,0.42713776,3.04
2026-03-09 16:35:00,0.42713776,3.0
2026-03-09 16:40:00,0.42725413,3.0
2026-03-09 16:45:00,0.42713776,3.0
2026-03-09 16:50:00,0.42702139,3.0
2026-03-09 16:55:00,0.42709897,3.0
2026-03-09 17:00:00,0.42706018,2.94
2026-03-09 17:05:00,0.42706018,2.9
2026-03-09 17:10:00,0.42706018,2.9
2026-03-09 17:15:00,0.42702139,2.9
2026-03-09 17:20:00,0.42706018,2.9
2026-03-09 17:25:00,0.42713776,2.9
2026-03-09 17:30:00,0.4269826,2.9
2026-03-09 17:35:00,0.42709897,2.84
2026-03-09 17:40:00,0.42706018,2.8
2026-03-09 17:45:00,0.4269826,2.8
2026-03-09 17:50:00,0.4269826,2.8
2026-03-09 17:55:00,0.42694381,2.8
2026-03-09 18:00:00,0.4269826,2.8
2026-03-09 18:05:00,0.42686623,2.8
2026-03-09 18:10:00,0.42702139,2.8
2026-03-09 18:15:00,0.4269826,2.72
2026-03-09 18:20:00,0.42690502,2.7
2026-03-09 18:25:00,0.42690502,2.7
2026-03-09 18:30:00,0.42682744,2.7
2026-03-09 18:35:00,0.42678865,2.7
2026-03-09 18:40:00,0.42674986,2.7
2026-03-09 18:45:00,0.42690502,2.7
2026-03-09 18:50:00,0.42682744,2.64
2026-03-09 18:55:00,0.42682744,2.6
2026-03-09 19:00:00,0.42671107,2.6
2026-03-09 19:05:00,0.42682744,2.6
2026-03-09 19:10:00,0.42674986,2.6
2026-03-09 19:15:00,0.42667228,2.6
2026-03-09 19:20:00,0.42671107,2.6
2026-03-09 19:25:00,0.42678865,2.6
2026-03-09 19:30:00,0.42667228,2.6
2026-03-09 19:35:00,0.42674986,2.5
2026-03-09 19:40:00,0.42663349,2.5
2026-03-09 19:45:00,0.42655591,2.5
2026-03-09 19:50:00,0.42651712,2.5
2026-03-09 19:55:00,0.42663349,2.5
2026-03-09 20:00:00,0.42655591,2.5
2026-03-09 20:05:00,0.42655591,2.5
2026-03-09 20:10:00,0.42651712,2.5
2026-03-09 20:15:00,0.42647833,2.48
2026-03-09 20:20:00,0.42643954,2.4
2026-03-09 20:25:00,0.42640075,2.4
2026-03-09 20:30:00,0.42640075,2.4
2026-03-09 20:35:00,0.42628438,2.4
2026-03-09 20:40:00,0.42636196,2.4
2026-03-09 20:45:00,0.42624559,2.4
2026-03-09 20:50:00,0.42612922,2.4
2026-03-09 20:55:00,0.42612922,2.4
2026-03-09 21:00:00,0.42609043,2.4
2026-03-09 21:05:00,0.42597406,2.36
2026-03-09 21:10:00,0.42601285,2.3
2026-03-09 21:15:00,0.42593527,2.3
2026-03-09 21:20:00,0.4258189,2.3
2026-03-09 21:25:00,0.4258189,2.3
2026-03-09 21:30:00,0.42578011,2.3
2026-03-09 21:35:00,0.42574132,2.3
2026-03-09 21:40:00,0.42578011,2.3
2026-03-09 21:45:00,0.42570253,2.3
2026-03-09 21:50:00,0.42570253,2.3
2026-03-09 21:55:00,0.42566374,2.3
2026-03-09 22:00:00,0.42558616,2.24
2026-03-09 22:05:00,0.42562495,2.2
2026-03-09 22:10:00,0.42562495,2.2
2026-03-09 22:15:00,0.42550858,2.2
2026-03-09 22:20:00,0.42546979,2.2
2026-03-09 22:25:00,0.42539221,2.2
2026-03-09 22:30:00,0.42531463,2.2
2026-03-09 22:35:00,0.42535342,2.2
2026-03-09 22:40:00,0.42527584,2.2
2026-03-09 22:45:00,0.42535342,2.2
2026-03-09 22:50:00,0.42531463,2.2
2026-03-09 22:55:00,0.42512068,2.1
2026-03-09 23:00:00,0.42523705,2.1
2026-03-09 23:05:00,0.42508189,2.1
2026-03-09 23:10:00,0.42508189,2.1
2026-03-09 23:15:00,0.42496552,2.1
2026-03-09 23:20:00,0.42500431,2.1
2026-03-09 23:25:00,0.42496552,2.1
2026-03-09 23:30:00,0.4250431,2.1
2026-03-09 23:35:00,0.42496552,2.1
2026-03-09 23:40:00,0.42496552,2.1
2026-03-09 23:45:00,0.42500431,2.1
2026-03-09 23:50:00,0.42484915,2.1
2026-03-09 23:55:00,0.42492673,2.1
2026-03-10 00:00:00,0.42500431,2.1
2026-03-10 00:05:00,0.42481036,2.1
2026-03-10 00:10:00,0.42500431,2.1
2026-03-10 00:15:00,0.42488794,2.1
2026-03-10 00:20:00,0.42492673,2.1
2026-03-10 00:25:00,0.42496552,2.1
2026-03-10 00:30:00,0.4250431,2.1
2026-03-10 00:35:00,0.42496552,2.1
2026-03-10 00:40:00,0.42484915,2.1
2026-03-10 00:45:00,0.42488794,2.1
2026-03-10 00:50:00,0.42496552,2.1
2026-03-10 00:55:00,0.42492673,2.1
2026-03-10 01:00:00,0.42500431,2.1
2026-03-10 01:05:00,0.4250431,2.1
2026-03-10 01:10:00,0.42500431,2.1
2026-03-10 01:15:00,0.42512068,2.1
2026-03-10 01:20:00,0.42515947,2.1
2026-03-10 01:25:00,0.42515947,2.1
2026-03-10 01:30:00,0.4250431,2.1
2026-03-10 01:35:00,0.42515947,2.1
2026-03-10 01:40:00,0.42512068,2.18
2026-03-10 01:45:00,0.42519826,2.22
2026-03-10 01:50:00,0.42519826,2.3
2026-03-10 01:55:00,0.4250431,2.38
2026-03-10 02:00:00,0.42500431,2.48
2026-03-10 02:05:00,0.42488794,2.62
2026-03-10 02:10:00,0.42473278,2.76
2026-03-10 02:15:00,0.4246552,2.94
2026-03-10 02:20:00,0.42457762,3.14
2026-03-10 02:25:00,0.42450004,3.32
2026-03-10 02:30:00,0.42438367,3.52
2026-03-10 02:35:00,0.42422851,3.74
2026-03-10 02:40:00,0.42403456,3.98
2026-03-10 02:45:00,0.42399577,4.2
2026-03-10 02:50:00,0.4238794,4.42
2026-03-10 02:55:00,0.42376303,4.68
2026-03-10 03:00:00,0.42376303,4.9
2026-03-10 03:05:00,0.42360787,5.12
2026-03-10 03:10:00,0.42329755,5.34
2026-03-10 03:15:00,0.42325876,5.58
2026-03-10 03:20:00,0.42325876,5.82
2026-03-10 03:25:00,0.42306481,6.04
2026-03-10 03:30:00,0.42279328,6.28
2026-03-10 03:35:00,0.42290965,6.52
2026-03-10 03:40:00,0.42256054,6.72
2026-03-10 03:45:00,0.42240538,6.96
2026-03-10 03:50:00,0.42205627,7.18
2026-03-10 03:55:00,0.42182353,7.4
2026-03-10 04:00:00,0.42221143,7.62
2026-03-10 04:05:00,0.42190111,7.82
2026-03-10 04:10:00,0.42170716,8.02
2026-03-10 04:15:00,0.42197869,8.24
2026-03-10 04:20:00,0.42178474,8.42
2026-03-10 04:25:00,0.42170716,8.62
2026-03-10 04:30:00,0.42143563,8.82
2026-03-10 04:35:00,0.42120289,9.0
2026-03-10 04:40:00,0.42131926,9.18
2026-03-10 04:45:00,0.42120289,9.36
2026-03-10 04:50:00,0.42120289,9.54
2026-03-10 04:55:00,0.42131926,9.7
2026-03-10 05:00:00,0.42065983,9.86
2026-03-10 05:05:00,0.42073741,10.02
2026-03-10 05:10:00,0.42050467,10.16
2026-03-10 05:15:00,0.4207762,10.26
2026-03-10 05:20:00,0.42093136,10.38
2026-03-10 05:25:00,0.42081499,10.46
2026-03-10 05:30:00,0.42108652,10.5
2026-03-10 05:35:00,0.42054346,10.58
2026-03-10 05:40:00,0.42081499,10.6
2026-03-10 05:45:00,0.42062104,10.6
2026-03-10 05:50:00,0.42097015,10.6
2026-03-10 05:55:00,0.42085378,10.6
2026-03-10 06:00:00,0.42073741,10.6
2026-03-10 06:05:00,0.42046588,10.7
2026-03-10 06:10:00,0.42097015,10.7
2026-03-10 06:15:00,0.42058225,10.7
2026-03-10 06:20:00,0.42085378,10.72
2026-03-10 06:25:00,0.42050467,10.8
2026-03-10 06:30:00,0.42081499,10.8
2026-03-10 06:35:00,0.42069862,10.8
2026-03-10 06:40:00,0.42062104,10.9
2026-03-10 06:45:00,0.42062104,10.9
2026-03-10 06:50:00,0.42081499,10.84
2026-03-10 06:55:00,0.42081499,10.8
2026-03-10 07:00:00,0.42085378,10.8
2026-03-10 07:05:00,0.42046588,10.7
2026-03-10 07:10:00,0.42050467,10.66
2026-03-10 07:15:00,0.42069862,10.6
2026-03-10 07:20:00,0.42058225,10.5
2026-03-10 07:25:00,0.42062104,10.42
2026-03-10 07:30:00,0.42081499,10.34
2026-03-10 07:35:00,0.42065983,10.24
2026-03-10 07:40:00,0.42073741,10.16
2026-03-10 07:45:00,0.4207762,10.06
2026-03-10 07:50:00,0.42073741,9.96
2026-03-10 07:55:00,0.42058225,9.86
2026-03-10 08:00:00,0.42097015,9.76
2026-03-10 08:05:00,0.42112531,9.66
2026-03-10 08:10:00,0.4207762,9.56
2026-03-10 08:15:00,0.42089257,9.46
2026-03-10 08:20:00,0.42104773,9.38
2026-03-10 08:25:00,0.42100894,9.28
2026-03-10 08:30:00,0.42081499,9.18
2026-03-10 08:35:00,0.42081499,9.08
2026-03-10 08:40:00,0.42112531,9.0
2026-03-10 08:45:00,0.42131926,8.9
2026-03-10 08:50:00,0.4211641,8.8
2026-03-10 08:55:00,0.42085378,8.72
2026-03-10 09:00:00,0.42104773,8.64
2026-03-10 09:05:00,0.42162958,8.56
2026-03-10 09:10:00,0.42143563,8.48
2026-03-10 09:15:00,0.42147442,8.4
2026-03-10 09:20:00,0.421552,8.3
2026-03-10 09:25:00,0.421552,8.22
2026-03-10 09:30:00,0.421552,8.14
2026-03-10 09:35:00,0.42162958,8.08
2026-03-10 09:40:00,0.42166837,8.0
2026-03-10 09:45:00,0.42128047,7.9
2026-03-10 09:50:00,0.42166837,7.82
2026-03-10 09:55:00,0.42120289,7.76
2026-03-10 10:00:00,0.42128047,7.68
2026-03-10 10:05:00,0.42186232,7.6
2026-03-10 10:10:00,0.42166837,7.5
2026-03-10 10:15:00,0.42166837,7.44
2026-03-10 10:20:00,0.4219399,7.36
2026-03-10 10:25:00,0.42139684,7.3
2026-03-10 10:30:00,0.42147442,7.2
2026-03-10 10:35:00,0.42190111,7.14
2026-03-10 10:40:00,0.42151321,7.06
2026-03-10 10:45:00,0.42201748,7.0
2026-03-10 10:50:00,0.42166837,6.9
2026-03-10 10:55:00,0.42186232,6.84
2026-03-10 11:00:00,0.42139684,6.78
2026-03-10 11:05:00,0.421552,6.7
2026-03-10 11:10:00,0.42217264,6.6
2026-03-10 11:15:00,0.42205627,6.56
2026-03-10 11:20:00,0.42197869,6.5
2026-03-10 11:25:00,0.42209506,6.4
2026-03-10 11:30:00,0.42225022,6.36
2026-03-10 11:35:00,0.4223278,6.3
2026-03-10 11:40:00,0.42174595,6.2
2026-03-10 11:45:00,0.42217264,6.14
2026-03-10 11:50:00,0.4223278,6.1
2026-03-10 11:55:00,0.42256054,6.0
2026-03-10 12:00:00,0.42244417,5.96
2026-03-10 12:05:00,0.42259933,5.9
2026-03-10 12:10:00,0.42259933,5.8
2026-03-10 12:15:00,0.42240538,5.76
2026-03-10 12:20:00,0.42240538,5.7
2026-03-10 12:25:00,0.42252175,5.62
2026-03-10 12:30:00,0.42259933,5.6
2026-03-10 12:35:00,0.42259933,5.5
2026-03-10 12:40:00,0.42221143,5.46
2026-03-10 12:45:00,0.42244417,5.4
2026-03-10 12:50:00,0.42259933,5.32
2026-03-10 12:55:00,0.42263812,5.3
2026-03-10 13:00:00,0.4227157,5.22
2026-03-10 13:05:00,0.42279328,5.2
2026-03-10 13:10:00,0.42267691,5.12
2026-03-10 13:15:00,0.4227157,5.1
2026-03-10 13:20:00,0.42287086,5.0
2026-03-10 13:25:00,0.42298723,4.98
2026-03-10 13:30:00,0.42294844,4.9
2026-03-10 13:35:00,0.42294844,4.88
2026-03-10 13:40:00,0.42290965,4.8
2026-03-10 13:45:00,0.42294844,4.78
2026-03-10 13:50:00,0.42298723,4.7
2026-03-10 13:55:00,0.42294844,4.68
2026-03-10 14:00:00,0.42275449,4.6
2026-03-10 14:05:00,0.42290965,4.6
2026-03-10 14:10:00,0.42290965,4.52
2026-03-10 14:15:00,0.42306481,4.5
2026-03-10 14:20:00,0.42302602,4.44
2026-03-10 14:25:00,0.42306481,4.4
2026-03-10 14:30:00,0.42314239,4.36
2026-03-10 14:35:00,0.42306481,4.3
2026-03-10 14:40:00,0.42318118,4.3
2026-03-10 14:45:00,0.4231036,4.24
2026-03-10 14:50:00,0.42306481,4.2
2026-03-10 14:55:00,0.42318118,4.2
2026-03-10 15:00:00,0.42294844,4.1
2026-03-10 15:05:00,0.42314239,4.1
2026-03-10 15:10:00,0.42314239,4.1
2026-03-10 15:15:00,0.42314239,4.0
2026-03-10 15:20:00,0.4231036,4.0
2026-03-10 15:25:00,0.42318118,4.0
2026-03-10 15:30:00,0.42325876,3.92
2026-03-10 15:35:00,0.42321997,3.9
2026-03-10 15:40:00,0.42314239,3.9
2026-03-10 15:45:00,0.42318118,3.88
2026-03-10 15:50:00,0.4231036,3.8
2026-03-10 15:55:00,0.42318118,3.8
2026-03-10 16:00:00,0.42318118,3.8
2026-03-10 16:05:00,0.42321997,3.7
2026-03-10 16:10:00,0.42314239,3.7
2026-03-10 16:15:00,0.42321997,3.7
2026-03-10 16:20:00,0.42314239,3.7
2026-03-10 16:25:00,0.4231036,3.62
2026-03-10 16:30:00,0.42329755,3.6
2026-03-10 16:35:00,0.42318118,3.6
2026-03-10 16:40:00,0.42321997,3.6
2026-03-10 16:45:00,0.42318118,3.54
2026-03-10 16:50:00,0.42325876,3.5
2026-03-10 16:55:00,0.42314239,3.5
2026-03-10 17:00:00,0.42329755,3.5
2026-03-10 17:05:00,0.42318118,3.46
2026-03-10 17:10:00,0.4231036,3.4
2026-03-10 17:15:00,0.42325876,3.4
2026-03-10 17:20:00,0.42314239,3.4
2026-03-10 17:25:00,0.42321997,3.4
2026-03-10 17:30:00,0.42321997,3.36
2026-03-10 17:35:00,0.42325876,3.3
2026-03-10 17:40:00,0.42325876,3.3
2026-03-10 17:45:00,0.42314239,3.3
2026-03-10 17:50:00,0.42325876,3.3
2026-03-10 17:55:00,0.42321997,3.3
2026-03-10 18:00:00,0.42325876,3.22
2026-03-10 18:05:00,0.42314239,3.2
2026-03-10 18:10:00,0.42318118,3.2
2026-03-10 18:15:00,0.42318118,3.2
2026-03-10 18:20:00,0.42314239,3.2
2026-03-10 18:25:00,0.42318118,3.12
2026-03-10 18:30:00,0.42314239,3.1
2026-03-10 18:35:00,0.42318118,3.1
2026-03-10 18:40:00,0.42318118,3.1
2026-03-10 18:45:00,0.42318118,3.1
2026-03-10 18:50:00,0.42314239,3.1
2026-03-10 18:55:00,0.42321997,3.06
2026-03-10 19:00:00,0.4231036,3.0
2026-03-10 19:05:00,0.42306481,3.0
2026-03-10 19:10:00,0.4231036,3.0
2026-03-10 19:15:00,0.4231036,3.0
2026-03-10 19:20:00,0.42306481,3.0
2026-03-10 19:25:00,0.42314239,2.96
2026-03-10 19:30:00,0.42306481,2.9
2026-03-10 19:35:00,0.42302602,2.9
2026-03-10 19:40:00,0.42302602,2.9
2026-03-10 19:45:00,0.42298723,2.9
2026-03-10 19:50:00,0.42298723,2.9
2026-03-10 19:55:00,0.42294844,2.9
2026-03-10 20:00:00,0.4231036,2.88
2026-03-10 20:05:00,0.42298723,2.8
2026-03-10 20:10:00,0.42298723,2.8
2026-03-10 20:15:00,0.42294844,2.8
2026-03-10 20:20:00,0.42298723,2.8
2026-03-10 20:25:00,0.42294844,2.8
2026-03-10 20:30:00,0.42290965,2.8
2026-03-10 20:35:00,0.42290965,2.8
2026-03-10 20:40:00,0.42287086,2.74
2026-03-10 20:45:00,0.42290965,2.7
2026-03-10 20:50:00,0.42287086,2.7
2026-03-10 20:55:00,0.42279328,2.7
2026-03-10 21:00:00,0.42290965,2.7
2026-03-10 21:05:00,0.42287086,2.7
2026-03-10 21:10:00,0.42279328,2.7
2026-03-10 21:15:00,0.42267691,2.66
2026-03-10 21:20:00,0.42279328,2.6
2026-03-10 21:25:00,0.42279328,2.6
2026-03-10 21:30:00,0.42279328,2.6
2026-03-10 21:35:00,0.42263812,2.6
2026-03-10 21:40:00,0.42263812,2.6
2026-03-10 21:45:00,0.42259933,2.6
2026-03-10 21:50:00,0.42259933,2.6
2026-03-10 21:55:00,0.42252175,2.56
2026-03-10 22:00:00,0.42252175,2.5
2026-03-10 22:05:00,0.42252175,2.5
2026-03-10 22:10:00,0.42256054,2.5
2026-03-10 22:15:00,0.42244417,2.5
2026-03-10 22:20:00,0.42248296,2.5
2026-03-10 22:25:00,0.42248296,2.5
2026-03-10 22:30:00,0.42236659,2.5
2026-03-10 22:35:00,0.42248296,2.5
2026-03-10 22:40:00,0.42248296,2.44
2026-03-10 22:45:00,0.42244417,2.4
2026-03-10 22:50:00,0.4223278,2.4
2026-03-10 22:55:00,0.42240538,2.4
2026-03-10 23:00:00,0.42228901,2.4
2026-03-10 23:05:00,0.42228901,2.4
2026-03-10 23:10:00,0.42225022,2.4
2026-03-10 23:15:00,0.42225022,2.4
2026-03-10 23:20:00,0.42225022,2.4
2026-03-10 23:25:00,0.42228901,2.4
2026-03-10 23:30:00,0.42236659,2.4
2026-03-10 23:35:00,0.42228901,2.4
2026-03-10 23:40:00,0.42225022,2.4
2026-03-10 23:45:00,0.42225022,2.32
2026-03-10 23:50:00,0.42225022,2.3
2026-03-10 23:55:00,0.4223278,2.3
2026-03-11 00:00:00,0.42221143,2.3
2026-03-11 00:05:00,0.42225022,2.3
2026-03-11 00:10:00,0.42228901,2.3
2026-03-11 00:15:00,0.42225022,2.3
2026-03-11 00:20:00,0.42228901,2.3
2026-03-11 00:25:00,0.42225022,2.3
2026-03-11 00:30:00,0.4223278,2.3
2026-03-11 00:35:00,0.4223278,2.3
2026-03-11 00:40:00,0.42236659,2.3
2026-03-11 00:45:00,0.42228901,2.3
2026-03-11 00:50:00,0.42248296,2.3
2026-03-11 00:55:00,0.42252175,2.3
2026-03-11 01:00:00,0.42240538,2.3
2026-03-11 01:05:00,0.42236659,2.3
2026-03-11 01:10:00,0.42236659,2.3
2026-03-11 01:15:00,0.42240538,2.36
2026-03-11 01:20:00,0.4223278,2.4
2026-03-11 01:25:00,0.42236659,2.4
2026-03-11 01:30:00,0.42225022,2.5
2026-03-11 01:35:00,0.42221143,2.54
2026-03-11 01:40:00,0.42209506,2.64
2026-03-11 01:45:00,0.42201748,2.76
2026-03-11 01:50:00,0.42190111,2.88
2026-03-11 01:55:00,0.42182353,3.04
2026-03-11 02:00:00,0.42174595,3.2
2026-03-11 02:05:00,0.421552,3.36
2026-03-11 02:10:00,0.42147442,3.56
2026-03-11 02:15:00,0.42135805,3.74
2026-03-11 02:20:00,0.42128047,3.96
2026-03-11 02:25:00,0.42112531,4.16
2026-03-11 02:30:00,0.42112531,4.38
2026-03-11 02:35:00,0.42093136,4.58
2026-03-11 02:40:00,0.42104773,4.8
2026-03-11 02:45:00,0.42073741,5.0
2026-03-11 02:50:00,0.42073741,5.22
2026-03-11 02:55:00,0.42046588,5.42
2026-03-11 03:00:00,0.42054346,5.64
2026-03-11 03:05:00,0.42027193,5.86
2026-03-11 03:10:00,0.42034951,6.08
2026-03-11 03:15:00,0.42023314,6.3
2026-03-11 03:20:00,0.42003919,6.5
2026-03-11 03:25:00,0.41969008,6.72
2026-03-11 03:30:00,0.41969008,6.92
2026-03-11 03:35:00,0.41934097,7.14
2026-03-11 03:40:00,0.41926339,7.34
2026-03-11 03:45:00,0.41910823,7.54
2026-03-11 03:50:00,0.41926339,7.74
2026-03-11 03:55:00,0.41899186,7.94
2026-03-11 04:00:00,0.4192246,8.12
2026-03-11 04:05:00,0.41926339,8.3
2026-03-11 04:10:00,0.4188367,8.48
2026-03-11 04:15:00,0.41868154,8.66
2026-03-11 04:20:00,0.41864275,8.84
2026-03-11 04:25:00,0.41852638,9.0
2026-03-11 04:30:00,0.41856517,9.18
2026-03-11 04:35:00,0.41813848,9.36
2026-03-11 04:40:00,0.4184488,9.54
2026-03-11 04:45:00,0.41833243,9.66
2026-03-11 04:50:00,0.41825485,9.84
2026-03-11 04:55:00,0.41825485,9.98
2026-03-11 05:00:00,0.41802211,10.12
2026-03-11 05:05:00,0.41771179,10.24
2026-03-11 05:10:00,0.41790574,10.36
2026-03-11 05:15:00,0.41775058,10.48
2026-03-11 05:20:00,0.41790574,10.56
2026-03-11 05:25:00,0.41790574,10.64
2026-03-11 05:30:00,0.41763421,10.7
2026-03-11 05:35:00,0.41775058,10.7
2026-03-11 05:40:00,0.41798332,10.8
2026-03-11 05:45:00,0.41802211,10.8
2026-03-11 05:50:00,0.41798332,10.8
2026-03-11 05:55:00,0.41759542,10.8
2026-03-11 06:00:00,0.41794453,10.8
2026-03-11 06:05:00,0.41782816,10.8
2026-03-11 06:10:00,0.41751784,10.8
2026-03-11 06:15:00,0.41755663,10.9
2026-03-11 06:20:00,0.417673,10.9
2026-03-11 06:25:00,0.41759542,10.9
2026-03-11 06:30:00,0.41778937,10.9
2026-03-11 06:35:00,0.41740147,10.9
2026-03-11 06:40:00,0.41755663,10.9
2026-03-11 06:45:00,0.41744026,10.9
2026-03-11 06:50:00,0.41771179,10.9
2026-03-11 06:55:00,0.41763421,10.9
2026-03-11 07:00:00,0.41763421,10.9
2026-03-11 07:05:00,0.41747905,10.84
2026-03-11 07:10:00,0.41782816,10.8
2026-03-11 07:15:00,0.41763421,10.8
2026-03-11 07:20:00,0.41759542,10.7
2026-03-11 07:25:00,0.41740147,10.7
2026-03-11 07:30:00,0.41755663,10.6
2026-03-11 07:35:00,0.41782816,10.58
2026-03-11 07:40:00,0.41778937,10.5
2026-03-11 07:45:00,0.41755663,10.44
2026-03-11 07:50:00,0.41771179,10.4
2026-03-11 07:55:00,0.41744026,10.32
2026-03-11 08:00:00,0.41763421,10.28
2026-03-11 08:05:00,0.41778937,10.2
2026-03-11 08:10:00,0.41763421,10.14
2026-03-11 08:15:00,0.41732389,10.1
2026-03-11 08:20:00,0.417673,10.0
2026-03-11 08:25:00,0.41778937,9.94
2026-03-11 08:30:00,0.41755663,9.88
2026-03-11 08:35:00,0.41751784,9.8
2026-03-11 08:40:00,0.41794453,9.74
2026-03-11 08:45:00,0.41809969,9.7
2026-03-11 08:50:00,0.41798332,9.6
2026-03-11 08:55:00,0.41775058,9.54
2026-03-11 09:00:00,0.41809969,9.5
2026-03-11 09:05:00,0.41794453,9.4
2026-03-11 09:10:00,0.41782816,9.34
2026-03-11 09:15:00,0.41755663,9.28
2026-03-11 09:20:00,0.41740147,9.2
2026-03-11 09:25:00,0.41759542,9.12
2026-03-11 09:30:00,0.41709115,9.06
2026-03-11 09:35:00,0.41740147,9.0
2026-03-11 09:40:00,0.41747905,8.9
2026-03-11 09:45:00,0.41732389,8.82
2026-03-11 09:50:00,0.41732389,8.76
2026-03-11 09:55:00,0.41724631,8.7
2026-03-11 10:00:00,0.41732389,8.6
2026-03-11 10:05:00,0.41732389,8.52
2026-03-11 10:10:00,0.41736268,8.46
2026-03-11 10:15:00,0.41736268,8.4
2026-03-11 10:20:00,0.41681962,8.3
2026-03-11 10:25:00,0.41732389,8.22
2026-03-11 10:30:00,0.41747905,8.16
2026-03-11 10:35:00,0.41744026,8.08
2026-03-11 10:40:00,0.41751784,8.0
2026-03-11 10:45:00,0.4172851,7.92
2026-03-11 10:50:00,0.41744026,7.86
2026-03-11 10:55:00,0.41716873,7.8
2026-03-11 11:00:00,0.41755663,7.7
2026-03-11 11:05:00,0.417673,7.64
2026-03-11 11:10:00,0.41720752,7.58
2026-03-11 11:15:00,0.41685841,7.5
2026-03-11 11:20:00,0.4168972,7.42
2026-03-11 11:25:00,0.41693599,7.38
2026-03-11 11:30:00,0.41616019,7.3
2026-03-11 11:35:00,0.41619898,7.24
2026-03-11 11:40:00,0.41658688,7.2
2026-03-11 11:45:00,0.4165093,7.1
2026-03-11 11:50:00,0.41658688,7.04
2026-03-11 11:55:00,0.4165093,7.0
2026-03-11 12:00:00,0.41639293,6.92
2026-03-11 12:05:00,0.41647051,6.88
